experience_level,work_year,employment_type,company_size,job_title,company_location,salary_in_usd
3,2023,3,1,47,70,0.31440337358497356
3,2023,3,1,47,70,0.2919247956697268
3,2023,3,1,25,70,0.3934830106908117
3,2023,3,1,25,70,0.22678187687134163
3,2023,3,1,25,70,0.1995805497361015
3,2023,3,1,25,70,0.10526718037710063
3,2023,3,1,33,70,0.5321556057077605
3,2023,3,1,33,70,0.28929929776922597
3,2023,3,1,47,70,0.37059981837309053
3,2023,3,1,47,70,0.1907711950511163
1,2023,3,1,33,70,0.46256867205553115
1,2023,3,1,33,70,0.2507979895159913
3,2023,3,1,25,70,0.42117661868239575
3,2023,3,1,25,70,0.30316408462735017
3,2023,3,1,47,70,0.3235656419432282
3,2023,3,1,47,70,0.1736088008128254
2,2023,3,0,69,51,0.06938687430878374
3,2023,3,1,47,70,0.3818391073307139
3,2023,3,1,47,70,0.3228328403031911
3,2023,3,1,89,70,0.43803555211883083
3,2023,3,1,47,70,0.5167105748221945
3,2023,3,1,47,70,0.4043176852459607
2,2023,3,1,69,28,0.2616304162133487
2,2023,3,1,69,28,0.20699623259034142
3,2023,3,1,47,70,0.47422606256237815
3,2023,3,1,47,70,0.30496237086056993
2,2023,3,1,69,28,0.316264599836356
2,2023,3,1,69,28,0.2616304162133487
3,2023,3,2,24,12,0.10907055576036039
0,2023,3,0,47,70,0.23572835088160984
3,2023,3,1,33,70,0.27618979112905406
3,2023,3,1,33,70,0.17166440382315654
2,2023,3,1,33,28,0.1387040650260302
2,2023,3,1,33,28,0.13051062337592276
2,2023,3,1,25,28,0.12504608108472626
2,2023,3,1,25,28,0.11138809714342232
1,2023,3,1,33,70,0.6268556066069036
1,2023,3,1,33,70,0.5189584326137192
3,2023,3,1,89,12,0.5461575118911678
3,2023,3,1,89,12,0.3164264455973458
3,2023,3,1,88,70,0.33879263062301634
3,2023,3,1,88,70,0.21896832318800186
2,2023,3,1,47,70,0.3288121420286468
2,2023,3,1,47,70,0.2477768686441821
2,2023,3,1,33,25,0.13801622054182366
2,2023,3,1,33,25,0.12113256066968181
3,2023,3,1,53,12,0.27098824819946593
3,2023,3,2,10,54,0.21324977296636308
0,2023,3,2,47,38,0.01716239423829091
3,2023,3,1,47,70,0.5504284416950647
3,2023,3,1,47,70,0.3537408849366554
3,2023,3,1,47,28,0.4043176852459607
3,2023,3,1,47,28,0.2587688932447378
0,2023,3,2,33,20,0.048767274787127876
0,2022,3,1,47,70,0.3930783962883373
2,2023,3,1,89,70,0.17953190609349293
2,2023,3,1,89,70,0.14581403922062275
3,2023,3,1,14,70,0.2919247956697268
3,2023,3,1,14,70,0.21324977296636308
1,2023,3,1,29,70,0.3368819515002203
1,2023,3,1,29,70,0.30316408462735017
3,2023,3,1,69,70,0.44815091218069186
3,2023,3,1,69,70,0.30810937176870445
3,2023,3,1,33,70,0.4980533551525397
3,2023,3,1,33,70,0.28810343742413486
3,2023,3,1,47,70,0.49423199690694775
3,2023,3,1,47,70,0.3400289524083549
3,2023,3,1,33,70,0.3566631000656375
3,2023,3,1,33,70,0.2716940755460047
3,2023,3,1,69,70,0.3566631000656375
3,2023,3,1,69,70,0.2716940755460047
3,2023,3,1,66,70,0.48299270794932436
3,2023,3,1,66,70,0.32564266254259694
3,2023,3,1,33,70,0.31440337358497356
3,2023,3,1,33,70,0.24696763983923323
3,2023,3,1,29,70,0.44815091218069186
3,2023,3,1,29,70,0.30069144105667306
2,2023,3,1,33,70,0.3537408849366554
2,2023,3,1,33,70,0.2806855067121034
3,2023,3,1,33,70,0.32564266254259694
3,2023,3,1,33,70,0.2289847775070358
1,2023,3,1,33,70,0.3818391073307139
1,2023,3,1,33,70,0.23572835088160984
3,2023,3,1,33,70,0.4980533551525397
3,2023,3,1,33,70,0.28810343742413486
3,2023,3,1,33,70,0.5549241572781141
3,2023,3,1,33,70,0.27843764892057876
3,2023,3,1,69,70,0.32564266254259694
3,2023,3,1,69,70,0.26944621775448
3,2023,3,1,33,70,0.5549241572781141
3,2023,3,1,33,70,0.27843764892057876
3,2023,3,1,47,70,0.49423199690694775
3,2023,3,1,47,70,0.3400289524083549
2,2022,3,2,89,38,0.04016472301896293
2,2023,3,2,69,70,0.23572835088160984
3,2023,3,1,33,70,0.5841463085679348
3,2023,3,1,33,70,0.39926000521503013
2,2023,3,1,25,70,0.2806855067121034
2,2023,3,1,25,70,0.21324977296636308
3,2023,3,1,25,70,0.3337349505920858
3,2023,3,1,25,70,0.22853520594873086
3,2023,3,1,33,70,0.2975444401485385
3,2023,3,1,33,70,0.17166440382315654
1,2023,3,1,59,70,0.42859454939442715
3,2023,3,1,8,70,0.4492748410764542
3,2023,3,1,8,70,0.3930783962883373
3,2023,3,1,47,70,0.3593605294154671
3,2023,3,1,47,70,0.3121555157934489
0,2023,3,1,14,70,0.3481212404578437
0,2023,3,1,14,70,0.21324977296636308
1,2023,3,1,33,70,0.43803555211883083
1,2023,3,1,33,70,0.31440337358497356
2,2023,3,1,25,70,0.32564266254259694
2,2023,3,1,25,70,0.21324977296636308
3,2023,3,1,37,70,0.43578769432730613
3,2023,3,1,37,70,0.24022406646465919
3,2023,3,1,47,70,0.22448906192398646
3,2023,3,1,47,70,0.14581403922062275
0,2023,3,0,16,63,0.2806855067121034
3,2023,3,1,25,70,0.3934830106908117
3,2023,3,1,25,70,0.22678187687134163
0,2023,3,1,33,70,0.3481212404578437
0,2023,3,1,33,70,0.2919247956697268
3,2023,3,1,47,70,0.3998219696629113
3,2023,3,1,47,70,0.28967693787820215
3,2023,3,1,69,70,0.48299270794932436
3,2023,3,1,69,70,0.32564266254259694
3,2023,3,2,8,70,0.5785266640891231
3,2023,3,1,25,70,0.262702644379906
3,2023,3,1,25,70,0.19976262621721502
3,2023,3,1,69,70,0.6088727442747063
3,2023,3,1,69,70,0.402069827454436
1,2023,3,1,33,70,0.5257020059882932
3,2023,3,1,47,70,0.49423199690694775
3,2023,3,1,47,70,0.3400289524083549
2,2023,3,1,69,70,0.3930783962883373
2,2023,3,1,69,70,0.32564266254259694
3,2023,3,1,47,70,0.5009755702815217
3,2023,3,1,47,70,0.33013837812564634
3,2023,3,1,47,70,0.45927780824873904
3,2023,3,1,47,70,0.3451473245996566
3,2023,3,1,25,70,0.3818391073307139
3,2023,3,1,25,70,0.31440337358497356
3,2023,3,1,33,70,0.5279498637798179
3,2023,3,1,33,70,0.37059981837309053
2,2023,3,1,25,70,0.22044291789924203
2,2023,3,1,25,70,0.1260328906552056
2,2022,3,2,47,70,0.3368819515002203
0,2021,3,2,78,64,0.13900303011230297
3,2023,3,2,47,23,0.13078036631090573
3,2023,3,1,47,70,0.5212062904052439
3,2023,3,1,47,70,0.31440337358497356
3,2023,3,1,47,70,0.5279498637798179
3,2023,3,1,47,70,0.30091622683582553
3,2023,3,1,31,70,0.38071517843495156
3,2023,3,1,31,70,0.24247192425618389
3,2023,3,1,25,70,0.2806855067121034
3,2023,3,1,25,70,0.18402762167654227
3,2023,3,1,25,70,0.3481212404578437
3,2023,3,1,25,70,0.2312326352985605
3,2023,3,1,33,70,0.3593605294154671
3,2023,3,1,33,70,0.22954674195491698
3,2023,3,1,33,70,0.25595907100533194
3,2023,3,1,47,70,0.6309017506316481
3,2023,3,1,47,70,0.3359828083836105
2,2023,3,2,59,38,0.1251225082496381
0,2023,3,0,25,70,0.05589972755963567
2,2023,3,1,45,70,0.48299270794932436
2,2023,3,1,45,70,0.42679626316120745
3,2023,3,1,37,70,0.367003245906651
3,2023,3,1,37,70,0.2249386334822914
2,2023,3,1,25,70,0.45152269886797886
2,2023,3,1,25,70,0.3481212404578437
3,2023,3,1,4,70,0.43803555211883083
3,2023,3,1,4,70,0.3818391073307139
3,2023,3,1,4,70,0.508281108103977
3,2023,3,1,4,70,0.3003542623879443
3,2023,3,1,33,12,0.332386235917171
3,2023,3,1,33,12,0.19976262621721502
3,2023,3,2,33,70,0.5290737926755802
3,2023,3,2,33,70,0.26652400262549797
3,2023,3,1,33,70,0.3481212404578437
3,2023,3,1,33,70,0.1907711950511163
0,2023,3,1,47,70,0.2677243586861721
0,2023,3,1,47,70,0.15601931359414478
2,2023,3,1,25,70,0.23348049309008517
2,2023,3,1,25,70,0.16604475934434484
3,2022,3,2,69,27,0.17740318476491904
2,2023,3,0,69,2,0.10085688339012921
3,2023,3,1,47,70,0.607299243820639
3,2023,3,1,47,70,0.40094589855867363
3,2023,3,1,47,70,0.607299243820639
3,2023,3,1,47,70,0.40094589855867363
3,2023,3,1,25,70,0.3481212404578437
3,2023,3,1,25,70,0.27079493242939484
3,2023,3,1,33,70,0.37059981837309053
3,2023,3,1,33,70,0.25820692879685664
3,2023,3,1,33,70,0.49423199690694775
3,2023,3,1,33,70,0.30316408462735017
3,2023,3,1,25,70,0.306063821178417
3,2023,3,1,25,70,0.15520558907361287
3,2023,3,1,47,70,0.32564266254259694
3,2023,3,1,47,70,0.25820692879685664
3,2023,3,1,33,70,0.17953190609349293
3,2023,3,1,33,70,0.15705332817824613
3,2023,3,1,33,70,0.48299270794932436
3,2023,3,1,33,70,0.3481212404578437
3,2023,3,1,33,70,0.45062355575136903
3,2023,3,1,33,70,0.23010870640279815
2,2023,3,1,33,70,0.25820692879685664
2,2023,3,1,33,70,0.2020104840087397
3,2023,3,1,33,70,0.40634075725833285
3,2023,3,1,33,70,0.2791120062580361
3,2023,3,1,33,70,0.3481212404578437
3,2023,3,1,33,70,0.2806855067121034
0,2023,3,0,47,38,0.017434385031065397
2,2023,3,1,33,70,0.5504284416950647
2,2023,3,1,33,70,0.3818391073307139
3,2023,3,1,47,70,0.2941726534612515
3,2023,3,1,47,70,0.2222412041324618
2,2023,3,1,25,70,0.16829261713586952
2,2023,3,1,25,70,0.1064765278689409
3,2023,3,1,47,70,0.23572835088160984
3,2023,3,1,47,70,0.17728404830196823
3,2023,3,1,11,70,0.26944621775448
3,2023,3,1,11,70,0.23572835088160984
2,2023,3,1,25,70,0.1907711950511163
2,2023,3,1,25,70,0.16829261713586952
3,2023,3,1,66,70,0.43803555211883083
3,2023,3,1,66,70,0.2919247956697268
0,2022,3,2,17,70,0.09636116780707986
0,2023,3,0,1,7,0.25820692879685664
3,2023,3,1,33,70,0.2806855067121034
3,2023,3,1,33,70,0.15705332817824613
3,2023,3,1,33,70,0.5549241572781141
3,2023,3,1,33,70,0.27843764892057876
2,2023,3,1,25,70,0.32564266254259694
2,2023,3,1,25,70,0.21324977296636308
3,2023,3,1,33,70,0.4980533551525397
3,2023,3,1,33,70,0.28810343742413486
3,2023,3,1,47,70,0.41555697420358406
3,2023,3,1,47,70,0.3593605294154671
3,2023,3,1,33,70,0.37059981837309053
3,2023,3,1,33,70,0.32564266254259694
2,2023,3,1,33,70,0.32564266254259694
2,2023,3,1,33,70,0.2806855067121034
3,2023,3,1,47,70,0.49423199690694775
3,2023,3,1,47,70,0.3400289524083549
3,2023,3,0,23,70,0.43803555211883083
2,2023,3,0,5,43,0.16829261713586952
0,2023,3,2,17,30,0.017409658595358625
0,2022,3,0,1,49,0.0026344893316669216
2,2023,3,1,28,64,0.027821735885700926
3,2023,3,1,47,70,0.5661634462357374
3,2023,3,1,47,70,0.28967693787820215
3,2023,3,1,47,46,0.16213798250267497
3,2023,3,1,47,46,0.07530098815828516
3,2023,3,2,33,70,0.45062355575136903
3,2023,3,2,33,70,0.22606256237805372
3,2023,3,1,14,70,0.30316408462735017
3,2023,3,1,14,70,0.23572835088160984
3,2023,3,1,45,70,0.5394139385165938
3,2023,3,1,89,70,0.4605141300340776
3,2023,3,1,89,70,0.3296888065673414
2,2023,3,2,47,61,0.10907055576036039
3,2023,3,1,25,25,0.10424665293974843
3,2023,3,1,25,25,0.08012489097889712
3,2023,3,1,25,25,0.10424665293974843
3,2023,3,1,25,25,0.08012489097889712
0,2023,3,1,33,70,0.3481212404578437
0,2023,3,1,33,70,0.2919247956697268
2,2023,3,1,33,70,0.25820692879685664
2,2023,3,1,33,70,0.2020104840087397
3,2023,3,1,33,70,0.5504284416950647
3,2023,3,1,33,70,0.13007903467995002
3,2023,3,1,47,70,0.5212062904052439
3,2023,3,1,47,70,0.31440337358497356
3,2023,3,1,47,70,0.2806855067121034
3,2023,3,1,47,70,0.1907711950511163
2,2023,3,1,25,70,0.25820692879685664
2,2023,3,1,25,70,0.21324977296636308
3,2023,3,1,31,70,0.38071517843495156
3,2023,3,1,31,70,0.24247192425618389
2,2023,3,1,47,70,0.40051880557828395
2,2023,3,1,47,70,0.40051880557828395
3,2023,3,1,25,70,0.31440337358497356
3,2023,3,1,25,70,0.21886941744517477
3,2023,3,1,47,70,0.4605141300340776
3,2023,3,1,47,70,0.4043176852459607
3,2023,3,1,31,70,0.38071517843495156
3,2023,3,1,31,70,0.24247192425618389
3,2023,3,1,42,70,0.262702644379906
3,2023,3,1,42,70,0.19976262621721502
3,2023,3,1,47,70,0.48299270794932436
3,2023,3,1,47,70,0.31665123137649825
3,2023,3,1,33,70,0.2806855067121034
2,2023,3,2,47,67,0.04407599557621587
2,2022,3,1,23,38,0.02419818912576315
3,2023,3,1,42,70,0.31440337358497356
3,2023,3,1,42,70,0.27618979112905406
3,2023,3,1,47,70,0.39757411187138664
3,2023,3,1,47,70,0.30316408462735017
3,2023,3,1,33,70,0.262702644379906
3,2023,3,1,33,70,0.19976262621721502
3,2023,3,1,69,46,0.16213798250267497
3,2023,3,1,69,46,0.07530098815828516
1,2023,3,1,47,70,0.43803555211883083
2,2023,3,1,25,70,0.2919247956697268
2,2023,3,1,25,70,0.2256129908197488
3,2023,3,1,33,70,0.5549241572781141
3,2023,3,1,33,70,0.27843764892057876
2,2022,3,2,47,70,0.23572835088160984
3,2023,3,1,47,70,0.2941726534612515
3,2023,3,1,47,70,0.2222412041324618
3,2023,3,1,47,70,0.36610410279004113
3,2023,3,1,47,70,0.2806855067121034
2,2023,3,1,25,28,0.1660222807664296
2,2023,3,1,25,28,0.08694039580279994
2,2023,3,1,33,70,0.25820692879685664
2,2023,3,1,33,70,0.2020104840087397
3,2023,3,1,47,70,0.33328537903378086
3,2023,3,1,47,70,0.26427614483397327
3,2023,3,1,47,70,0.4043176852459607
3,2023,3,1,47,70,0.3481212404578437
3,2023,3,1,47,70,0.4492748410764542
3,2023,3,1,47,70,0.4043176852459607
3,2023,3,1,69,70,0.44815091218069186
3,2023,3,1,69,70,0.30810937176870445
2,2023,3,1,69,70,0.31440337358497356
2,2023,3,1,69,70,0.18402762167654227
0,2023,3,1,47,70,0.10085688339012921
3,2023,3,1,66,70,0.5146875028098223
3,2023,3,1,66,70,0.44590305438916716
3,2023,3,1,47,70,0.4915345675571181
3,2023,3,1,47,70,0.37532031973529234
3,2023,3,1,47,70,0.3930783962883373
3,2023,3,1,47,70,0.32564266254259694
3,2023,3,1,33,70,0.5104165730059255
3,2023,3,1,33,70,0.3643058165568214
3,2023,3,1,14,70,0.4312919787442568
3,2023,3,1,14,70,0.22673691971551113
3,2023,3,1,89,70,0.3930783962883373
3,2023,3,1,89,70,0.31440337358497356
3,2023,3,1,35,70,0.49423199690694775
3,2023,3,1,35,70,0.43803555211883083
3,2023,3,1,33,70,0.37059981837309053
3,2023,3,1,33,70,0.24471978204770853
3,2023,3,1,33,70,0.6437145400433388
3,2023,3,1,33,70,0.3930783962883373
1,2023,3,1,33,70,0.42949369251103703
1,2023,3,1,33,70,0.32766573455496917
3,2023,3,1,47,70,0.367003245906651
3,2023,3,1,47,70,0.2249386334822914
2,2023,3,1,33,25,0.2020104840087397
2,2023,3,1,33,25,0.16829261713586952
2,2023,3,1,25,70,0.24921549763075793
2,2023,3,1,25,70,0.15030975480367212
3,2023,3,1,4,70,0.45377055665950355
3,2023,3,1,4,70,0.3638562449985165
3,2023,3,1,69,70,0.31440337358497356
3,2023,3,1,69,70,0.2919247956697268
2,2023,3,1,33,70,0.22448906192398646
2,2023,3,1,33,70,0.14581403922062275
3,2023,3,1,31,70,0.3930783962883373
3,2023,3,1,31,70,0.24696763983923323
3,2023,3,1,33,70,0.2892273663198972
3,2023,3,1,33,70,0.20448312757941683
2,2023,3,1,25,70,0.25820692879685664
2,2023,3,1,25,70,0.16829261713586952
3,2023,3,1,43,70,0.30316408462735017
3,2023,3,1,43,70,0.21324977296636308
3,2023,3,1,89,70,0.32564266254259694
3,2023,3,1,89,70,0.25820692879685664
3,2023,3,1,21,70,0.30316408462735017
3,2023,3,1,21,70,0.24696763983923323
3,2023,3,1,45,70,0.4339894080940864
3,2023,3,1,47,70,0.4339894080940864
3,2023,3,1,33,70,0.44253126770188017
3,2023,3,1,33,70,0.2919247956697268
3,2023,3,1,47,70,0.23572835088160984
3,2023,3,1,47,70,0.17728404830196823
2,2023,3,2,69,70,0.48074485015779966
3,2023,3,1,8,70,0.5054712858645711
3,2023,3,1,8,70,0.4290441209527321
3,2023,3,1,14,70,0.30316408462735017
3,2023,3,1,14,70,0.23572835088160984
2,2023,3,1,25,70,0.32564266254259694
2,2023,3,1,25,70,0.21324977296636308
3,2023,3,1,33,70,0.3481212404578437
3,2023,3,1,33,70,0.23572835088160984
3,2023,3,1,47,70,0.40634075725833285
3,2023,3,1,47,70,0.2791120062580361
3,2023,3,2,8,70,0.2719188613251572
3,2023,3,2,8,70,0.15030975480367212
3,2023,3,1,33,70,0.37059981837309053
3,2023,3,1,33,70,0.32564266254259694
2,2023,3,1,69,70,0.3818391073307139
2,2023,3,1,69,70,0.30316408462735017
3,2023,3,1,25,70,0.5290737926755802
3,2023,3,1,25,70,0.2975444401485385
2,2023,3,1,47,70,0.40993732972477237
2,2023,3,1,47,70,0.3593605294154671
2,2023,3,2,72,28,0.15236429682512567
0,2022,0,2,25,70,0.04514597588498162
3,2023,3,1,89,70,0.4605141300340776
3,2023,3,1,89,70,0.36104642275911064
3,2023,3,1,74,70,0.49423199690694775
3,2023,3,1,74,70,0.36104642275911064
2,2023,3,1,69,28,0.23349398023683432
2,2023,3,1,69,28,0.1393874137946537
3,2023,3,1,47,70,0.2919247956697268
3,2023,3,1,47,70,0.24696763983923323
3,2023,3,1,79,70,0.6066248864831816
3,2023,3,1,79,70,0.3818391073307139
3,2023,3,1,47,70,0.37059981837309053
3,2023,3,1,47,70,0.30316408462735017
3,2023,3,1,33,70,0.3825314475305035
3,2023,3,1,33,70,0.21483676056717949
3,2023,3,1,79,70,0.5167105748221945
3,2023,3,1,79,70,0.2919247956697268
3,2023,3,1,33,70,0.5032234280730464
3,2023,3,1,66,70,0.638265732756683
3,2023,3,1,66,70,0.4433247615022884
3,2023,3,1,33,60,0.14525432263053312
3,2023,3,1,33,60,0.07288903674797918
2,2023,3,1,88,70,0.25820692879685664
2,2023,3,1,88,70,0.21324977296636308
3,2023,3,1,33,70,0.4980533551525397
3,2023,3,1,33,70,0.28810343742413486
3,2023,3,1,25,70,0.26944621775448
3,2023,3,1,25,70,0.17953190609349293
3,2023,3,1,25,70,0.2806855067121034
3,2023,3,1,25,70,0.16829261713586952
2,2023,3,1,33,70,0.25820692879685664
2,2023,3,1,33,70,0.21324977296636308
3,2021,3,2,47,38,0.11005961318863124
2,2022,3,2,17,38,0.029631261407878296
3,2023,3,1,33,70,0.508281108103977
3,2023,3,1,33,70,0.3003542623879443
3,2023,3,1,33,70,0.43578769432730613
3,2023,3,1,33,70,0.3526169560408931
0,2023,3,1,33,70,0.3481212404578437
0,2023,3,1,33,70,0.2919247956697268
0,2022,3,1,47,70,0.21324977296636308
3,2023,3,1,89,70,0.43803555211883083
3,2023,3,1,89,70,0.32564266254259694
0,2023,3,1,88,70,0.3481212404578437
0,2023,3,1,88,70,0.25820692879685664
3,2023,3,1,89,70,0.5504284416950647
3,2023,3,1,89,70,0.43803555211883083
0,2023,3,1,51,70,0.32564266254259694
0,2023,3,1,51,70,0.25820692879685664
3,2023,3,1,88,70,0.32564266254259694
3,2023,3,1,88,70,0.21324977296636308
3,2022,3,2,29,54,0.28742908008667745
3,2023,3,1,47,70,0.6011176348939461
3,2023,3,1,47,70,0.4339894080940864
3,2023,3,1,47,70,0.39757411187138664
3,2023,3,1,47,70,0.30316408462735017
3,2023,3,1,33,70,0.43803555211883083
3,2023,3,1,33,70,0.3481212404578437
3,2023,3,1,69,70,0.44815091218069186
3,2023,3,1,69,70,0.30810937176870445
2,2023,3,1,47,70,0.25820692879685664
2,2023,3,1,47,70,0.22448906192398646
3,2023,3,1,33,70,0.40993732972477237
3,2023,3,1,33,70,0.3818391073307139
3,2023,3,1,69,70,0.44815091218069186
3,2023,3,1,69,70,0.30810937176870445
3,2023,3,1,25,70,0.3368819515002203
3,2023,3,1,25,70,0.1323268924714747
3,2023,3,1,23,70,0.5167105748221945
3,2023,3,1,23,70,0.4043176852459607
3,2023,3,1,31,70,0.38071517843495156
3,2023,3,1,31,70,0.24247192425618389
3,2023,3,1,47,12,0.3101324437810767
3,2023,3,1,47,12,0.24247192425618389
3,2023,3,1,8,70,0.402069827454436
3,2023,3,1,8,70,0.3076598002103995
3,2023,3,1,47,70,0.30316408462735017
3,2023,3,1,47,70,0.25820692879685664
3,2023,3,1,31,70,0.38071517843495156
3,2023,3,1,31,70,0.24247192425618389
3,2023,3,1,47,70,0.3943371966515911
3,2023,3,1,47,70,0.2479566972675041
3,2023,3,1,47,70,0.30316408462735017
3,2023,3,1,47,70,0.25820692879685664
3,2023,3,1,89,70,0.5461575118911678
3,2023,3,1,89,70,0.3164264455973458
3,2023,3,1,47,12,0.25820692879685664
3,2023,3,1,47,12,0.23572835088160984
3,2023,3,1,33,70,0.6437145400433388
3,2023,3,1,33,70,0.3930783962883373
2,2023,3,1,69,28,0.15782659125853063
2,2023,3,1,69,28,0.13051062337592276
3,2023,3,1,33,70,0.35216738448258816
3,2023,3,1,33,70,0.3067606570937897
2,2023,3,1,69,28,0.1195837866513213
2,2023,3,1,69,28,0.0922655709109219
3,2023,3,1,33,70,0.3616083872069918
3,2023,3,1,33,70,0.27618979112905406
3,2023,3,1,31,70,0.37059981837309053
3,2023,3,1,31,70,0.23572835088160984
3,2023,3,1,33,70,0.3481212404578437
3,2023,3,1,33,70,0.15705332817824613
3,2023,3,1,33,70,0.5189584326137192
3,2023,3,1,33,70,0.39757411187138664
2,2022,3,2,25,38,0.020624095237238915
0,2022,3,1,47,70,0.2806855067121034
2,2023,3,1,25,70,0.32564266254259694
2,2023,3,1,25,70,0.21324977296636308
3,2023,3,2,69,70,0.5762788062975984
3,2023,3,2,69,70,0.29080086677396444
2,2022,3,2,47,38,0.019909276459534064
2,2023,3,1,47,70,0.2806855067121034
2,2023,3,1,47,70,0.1907711950511163
0,2023,3,1,33,70,0.3481212404578437
0,2023,3,1,33,70,0.2919247956697268
3,2022,3,2,76,70,0.26944621775448
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.3368819515002203
3,2022,3,1,33,70,0.3337349505920858
3,2022,3,1,33,70,0.22853520594873086
3,2022,3,1,47,70,0.32564266254259694
3,2022,3,1,47,70,0.30316408462735017
3,2022,3,1,42,70,0.262702644379906
3,2022,3,1,42,70,0.20088655511297734
3,2022,3,1,33,70,0.37059981837309053
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,42,70,0.31440337358497356
3,2022,3,1,42,70,0.27618979112905406
3,2022,3,1,33,70,0.31440337358497356
3,2022,3,1,33,70,0.21324977296636308
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.31440337358497356
3,2022,3,1,33,70,0.24696763983923323
3,2022,3,1,7,70,0.32564266254259694
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
2,2022,3,1,47,70,0.32564266254259694
2,2022,3,1,47,70,0.2750658622332917
3,2022,3,1,47,70,0.27281800444176707
3,2022,3,1,47,70,0.10310474118165389
2,2022,3,1,33,70,0.5729070196103114
2,2022,3,1,33,70,0.3818391073307139
0,2022,3,1,5,57,0.07837830547488243
0,2022,3,1,2,6,0.07837830547488243
3,2022,3,1,33,70,0.5504284416950647
3,2022,3,1,33,70,0.13007903467995002
3,2022,3,1,69,70,0.4605141300340776
3,2022,3,1,69,70,0.3481212404578437
3,2022,3,1,47,70,0.6011176348939461
3,2022,3,1,47,70,0.4339894080940864
2,2022,3,1,47,27,0.20102142658046881
2,2022,3,1,47,27,0.10655070717606122
3,2022,3,1,47,70,0.48299270794932436
3,2022,3,1,47,70,0.31665123137649825
2,2022,3,1,25,70,0.32564266254259694
2,2022,3,1,25,70,0.21324977296636308
3,2022,3,1,75,12,0.5468318692286251
3,2022,3,1,75,12,0.4011706843378261
2,2022,3,1,33,70,0.32564266254259694
2,2022,3,1,33,70,0.32564266254259694
0,2022,3,1,68,6,0.07837830547488243
3,2022,3,2,64,38,0.1159692313225496
2,2022,3,1,33,70,0.25820692879685664
2,2022,3,1,33,70,0.2020104840087397
0,2022,3,1,33,70,0.3481212404578437
0,2022,3,1,33,70,0.2919247956697268
0,2022,3,1,42,41,0.042783477346089185
3,2022,3,1,33,70,0.4740012767832257
3,2022,3,1,33,70,0.3121555157934489
0,2022,3,1,33,70,0.17953190609349293
0,2022,3,1,33,70,0.13457475026299937
3,2022,3,1,25,70,0.3233948047510723
3,2022,3,1,25,70,0.25595907100533194
3,2022,3,1,47,70,0.30316408462735017
3,2022,3,1,47,70,0.25820692879685664
2,2022,3,1,47,70,0.32564266254259694
2,2022,3,1,47,70,0.23572835088160984
3,2022,3,1,69,70,0.541437010528966
3,2022,3,1,69,70,0.44028340991035547
3,2022,3,1,47,70,0.41555697420358406
3,2022,3,1,47,70,0.3368819515002203
3,2022,3,1,66,70,0.5167105748221945
3,2022,3,1,66,70,0.4043176852459607
3,2022,3,1,21,70,0.41555697420358406
3,2022,3,1,21,70,0.3481212404578437
0,2022,3,1,86,70,0.21324977296636308
2,2022,3,1,33,70,0.2806855067121034
2,2022,3,1,33,70,0.24696763983923323
2,2022,3,1,47,28,0.1960536608611993
2,2022,3,1,47,28,0.14069566702932107
2,2022,3,1,33,70,0.22448906192398646
2,2022,3,1,33,70,0.14581403922062275
3,2022,3,1,69,70,0.44815091218069186
3,2022,3,1,69,70,0.30810937176870445
3,2022,3,1,69,70,0.4200526897866334
3,2022,3,1,69,70,0.35711267162394245
3,2022,3,1,33,70,0.40634075725833285
3,2022,3,1,33,70,0.2791120062580361
3,2022,3,1,33,70,0.2806855067121034
3,2022,3,1,33,70,0.15705332817824613
3,2022,3,1,45,70,0.3818391073307139
3,2022,3,1,45,70,0.25820692879685664
3,2022,3,1,33,70,0.36498017389427884
3,2022,3,1,33,70,0.22786084861127348
2,2022,3,1,25,70,0.15705332817824613
2,2022,3,1,25,70,0.12333546130537598
3,2022,3,1,8,70,0.402069827454436
3,2022,3,1,8,70,0.3076598002103995
2,2022,3,1,47,70,0.31440337358497356
2,2022,3,1,47,70,0.21324977296636308
0,2022,3,0,75,47,0.010942571729142127
2,2022,3,1,47,70,0.059934632295422466
2,2022,3,0,79,58,0.08819020473488766
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.25820692879685664
3,2022,3,1,33,70,0.3818391073307139
3,2022,3,1,33,70,0.25820692879685664
1,2022,3,1,33,70,0.43803555211883083
1,2022,3,1,33,70,0.31440337358497356
2,2022,3,1,33,28,0.1960536608611993
2,2022,3,1,33,28,0.1545357274517385
3,2022,3,1,33,70,0.31440337358497356
3,2022,3,1,33,70,0.21324977296636308
3,2022,3,1,8,70,0.4200526897866334
3,2022,3,1,8,70,0.35711267162394245
1,2022,3,1,33,70,0.5257020059882932
3,2022,3,1,25,70,0.25820692879685664
3,2022,3,1,25,70,0.2020104840087397
3,2022,3,1,69,70,0.31440337358497356
3,2022,3,1,69,70,0.2919247956697268
3,2022,3,1,33,70,0.21324977296636308
